,gene_id,AE0,AE1,PCA0,PCA1,UMAP0,UMAP1,tSNE0,tSNE1
13623,PRKRA,-1.883813143,-7.111475468,2.091763802091527,0.43786780303766043,10.5120735,8.961681,-54.558514,-37.43963
13624,PRKRIP1,-0.668861151,-5.619661808,0.45954922368656986,0.14698723016196605,6.475814,10.571821,-55.44599,19.62167
13625,PRKX,-1.703117371,-8.543673515,2.8210306003282284,0.9461652845399355,11.615695,7.4655123,-35.875435,-60.153095
13626,PRKXP1,0.35664695501327515,-1.977555513,-1.643328595,-0.165263655,2.2182636,8.561566,0.12316705,66.47308
13627,PRKY,1.0101063251495361,-2.226531267,-1.645707256,0.301960133,-3.0925915,10.476698,-17.989296,81.51393
13628,PRLR,-0.04432106,-5.633624077,0.17004434266074359,0.20825844412779246,6.2069254,10.880653,-66.65319,36.075314
13629,PRMT1,-2.765723228,-8.754633904,3.783743785156395,0.7294586755902178,12.358275,5.1730523,-2.7451828,-71.78793
13630,PRMT2,-4.434914112,-6.950927258,3.915747584844593,-0.223304646,11.4598055,4.7284527,8.250806,-44.697826
13631,PRMT3,-0.686708868,-6.882317543,1.208483560565105,0.5921209278112775,8.257076,10.572317,-69.67594,-3.1713793
13632,PRMT5,-2.222896099,-8.499238014,3.1898453065902634,0.5777761360676666,12.157013,6.258132,-10.5429735,-69.6408
13633,PRMT5-AS1,4.064071178436279,8.016366958618164,-4.219284291,0.14569055351985313,-0.606907,3.206202,48.323853,16.22071
13634,PRMT6,-0.275226235,-5.597065449,0.2546750378942618,0.41737091799878395,6.1615105,10.936176,-65.47046,25.030647
13635,PRMT7,-2.084456921,-5.460278034,1.2332254245184011,-0.037604704,7.797282,9.524444,-45.5814,0.19066568
13636,PRMT8,-2.031511068,11.552643775939941,-4.552270369,-0.435966533,-1.4436904,2.815781,74.718895,28.010176
13637,PRMT9,-1.675625563,-4.908008099,0.6079795211261757,-0.192656496,6.6288753,10.187958,-57.522064,12.199546
13638,PRNCR1,0.8188183903694153,-3.026808023,-1.315046094,-0.031970186,3.0856376,9.1525,-2.8669136,67.63693
13639,PRND,0.7310308814048767,10.499823570251465,-4.322714803,-0.16988999,-1.3079435,2.3764927,72.660385,3.5392408
13640,PRNP,-3.955521107,-9.109808922,4.8662324675809545,0.7973659683871794,12.638277,3.3425734,27.541275,-73.02855
13641,PRO1804,1.7025861740112305,7.420518875,-4.133810452,-0.159305303,-1.152736,3.7810233,55.830433,27.74507
13642,PROB1,2.116858482,-2.821188688,-1.661224582,0.32685025133461826,1.8989067,9.457908,-10.267232,50.16297
13643,PROC,4.543411731719971,4.166766166687012,-3.654910506,0.081097329,-0.56611174,3.9973736,83.83799,17.994698
13644,PROCA1,2.553051471710205,2.2866177558898926,-3.206441605,-0.250161328,-0.24570054,6.1938753,29.340574,46.066032
13645,PROCR,-0.657616556,-4.732244492,-0.038916004,0.036729928,5.687057,10.678892,-58.187428,31.564087
13646,PRODH,-4.884859562,-3.534434319,1.737845761207392,-1.018772533,8.54765,8.666859,-28.682674,3.7224708
13647,PROK2,0.12212967872619629,15.75998592376709,-4.926136051,0.04484518,-1.1130406,0.94256335,63.374733,-19.975964
13648,PROM1,-2.264628649,-1.179948568,-0.851614611,-0.502439117,3.3931096,9.647963,-20.981829,51.820107
13649,PROM2,-2.63322854,-7.337578297,2.7519830074134837,0.42225635273756423,11.112816,7.2058845,-40.88332,-61.347588
13650,PRORP,-2.95308733,-7.274409294,2.964024146093772,0.17403326454821363,11.492202,6.6526012,-19.598728,-53.56216
13651,PRORSD1P,2.178764820098877,-0.038270332,-2.543669274,-0.105312107,0.91379374,7.826563,11.361952,53.015175
13652,PROS1,-4.070073128,-5.148648739,2.3504868441083784,-0.361284447,10.17709,7.974818,-45.361362,-36.19582
13653,PROSER1,-2.190507412,-6.913769245,2.1577227629730222,0.046960707331363635,9.971803,8.490401,-41.07686,-32.01841
13654,PROSER2,-0.599088967,-5.008226871,0.1151841953706999,0.071215501,5.423058,10.692868,-57.60951,36.903538
13655,PROSER2-AS1,3.4014804363250732,3.559818744659424,-3.541877185,-0.092267235,-0.6747241,5.6516285,38.09014,42.231823
13656,PROSER3,-1.520843744,-5.124515533,0.6546809736683007,0.073461937,6.76114,10.089518,-53.193447,19.673191
13657,PROX1,-1.057788134,-4.261978149,-0.150501392,-0.047104427,5.7383423,10.47183,-51.09922,27.427511
13658,PROX1-AS1,0.035798311,16.978649139404297,-4.793112036,0.1598558654554804,-0.44184756,1.422873,50.945206,-9.593105
13659,PROX2,2.983802318572998,2.4113564491271973,-3.292569464,-0.095901004,-0.26449555,6.196546,32.19624,46.547157
13660,PROZ,0.2912757396697998,16.533008575439453,-4.873820866,0.12433002372254734,-1.8858988,2.2207663,81.75534,13.050715
13661,PRPF18,-1.894714355,-5.969674587,1.393308138086789,-0.009464281,8.220922,9.655036,-55.797333,-6.205546
13662,PRPF19,-2.921923161,-8.908035278,4.000716757895901,0.6658692546276711,12.511006,4.6330943,6.709223,-70.35957
13663,PRPF3,-3.922534943,-6.907561779,3.5039194744221476,-0.044472852,11.467559,5.4412885,0.8805288,-49.217266
13664,PRPF31,-2.675008774,-7.198852062,2.699771557513001,0.2834142509293863,11.102135,7.348911,-36.906193,-53.898346
13665,PRPF38A,-2.859514952,-6.59871769,2.4775250835341844,-0.011862798,10.376414,7.9247785,-33.231705,-37.183857
13666,PRPF38B,-2.939330101,-6.055625439,2.1997987286091742,-0.14325337,9.787303,8.062621,-35.145294,-29.269941
13667,PRPF39,-2.468404293,-5.96867466,1.8154546554904059,0.030573085,8.887013,9.060035,-47.50662,-13.11743
13668,PRPF4,-1.153769732,-8.605822563,2.4937157791600097,0.8283542078390032,11.232825,8.453727,-51.49574,-50.223713
13669,PRPF40A,-4.083805561,-9.42061615,5.319506257346297,0.2828938232323199,12.17674,2.0075393,36.98551,-61.7593
13670,PRPF40B,-1.460183859,-5.782280922,0.9786693977023465,0.2734384812941392,7.542244,9.917543,-49.025387,4.0759606
13671,PRPF4B,-4.902253628,-7.74375248,4.849087859465213,-0.111559761,11.524435,2.8274984,25.311417,-46.77622
13672,PRPF6,-4.464036465,-7.813930511,4.531224641266837,0.009522341,11.887964,3.0977676,24.355043,-55.028645
13673,PRPF8,-6.042423248,-10.2896452,7.699099000273255,0.074817369,11.287214,-0.38050658,64.09591,-52.880035
13674,PRPH,0.6572795510292053,16.589221954345703,-4.891420353,0.1992574596351775,-0.46592873,1.2606572,56.31284,-14.165636
13675,PRPH2,2.4458417892456055,3.818423033,-3.504561311,-0.241766834,-0.45335352,5.653159,34.021038,43.441414
13676,PRPS1,-1.714476109,-7.217474461,2.0014220136240413,0.3390576397912872,10.257014,9.192206,-56.816334,-36.66703
13677,PRPS2,-1.749755383,-8.214871407,2.665442182,0.6776447974490988,11.183969,8.214316,-48.208473,-46.508224
13678,PRPSAP1,-1.889261007,-6.840981483,1.915103133,0.40634881888341035,9.849668,9.261585,-57.372494,-28.272036
13679,PRPSAP2,-1.117201805,-7.111336231,1.5704622079664248,0.5041066639368432,9.347825,9.9265995,-70.6684,-16.322443
13680,PRR11,0.9932103753089905,-9.783041,1.8323203903962042,1.4622875724823459,11.317797,9.345587,-19.732857,20.472853
13681,PRR12,-3.848445892,-6.255302906,2.9888531644920935,-0.133911238,10.445198,6.6484737,-21.913448,-31.928156
13682,PRR13,-3.493205786,-7.443805695,3.4974742705491164,0.004718395,11.784669,5.5073414,-4.905745,-52.497307
13683,PRR14,-1.563009262,-4.829847336,0.5065554466861634,-0.126409238,6.457311,9.927643,-44.962337,17.100939
13684,PRR14L,-4.566505432,-9.091692924,5.513349668173081,0.31496967802918163,11.906601,1.810061,41.29594,-54.518036
13685,PRR15,4.801967144012451,-1.194710255,-2.424483111,0.5037240739181846,1.067434,8.703676,-2.3760893,43.55163
13686,PRR15L,-6.515118599,-1.10933125,0.9902225938824364,-1.6301257,6.8800716,8.911942,-26.457699,9.254647
13687,PRR16,3.414984703063965,2.1803829669952393,-3.198032055,0.13625687054191118,0.4785186,6.2536073,12.619709,31.030758
13688,PRR18,-1.724224567,16.266767501831055,-4.659855994,0.19468442767370917,-0.2969411,2.1300387,49.502014,0.19677281
13689,PRR19,5.699036121368408,4.370006561279297,-3.720264247,0.45453966872605206,-0.017822089,4.319439,34.403805,20.848654
13690,PRR22,3.989386558532715,4.626727104187012,-3.743420279,0.09844525,-0.63896835,5.102091,41.64351,41.0069
13691,PRR26,-0.222410232,-2.235055447,-1.279772856,-0.489617249,3.2292075,9.150201,-2.797598,68.45295
13692,PRR29,-3.516923189,1.4652341604232788,-1.752249925,-1.028666672,2.6188126,8.561784,-11.817708,66.95623
13693,PRR29-AS1,-1.876003027,13.588624000549316,-4.718990169,-0.261313585,-1.1480322,1.3872885,71.35668,-9.017622
13694,PRR3,0.040804147720336914,-4.320960999,-0.526580577,0.13553075326444025,4.3377466,10.290547,-42.738556,42.167812
13695,PRR34-AS1,1.088244915008545,-2.19690609,-1.734303366,-0.103131811,2.2847369,9.079187,-3.9631193,69.017815
13696,PRR36,2.392519950866699,-0.617892206,-2.512472849,-0.282566635,1.3108625,8.075609,4.6260705,52.841145
13697,PRR4,2.354739189147949,8.327795028686523,-4.090989106,0.083294706,-0.657501,3.5472488,83.53143,-8.67902
13698,PRR5,1.839240550994873,-4.339393616,-0.966991862,0.6227844971619964,3.6274538,10.641025,-30.502893,57.228886
13699,PRR5-ARHGAP8,0.11918526887893677,17.715181350708008,-5.086560596,0.17791186866116188,-0.37963775,1.0904628,54.560337,-10.097602
13700,PRR5L,-2.064907789,-4.443085194,0.5898625504269066,0.1371974888313517,6.669134,10.118172,-41.144905,11.520403
13701,PRR7,5.464388370513916,3.758854866027832,-3.552144544,0.4729010086687799,0.36182156,5.472355,20.473417,27.337664
13702,PRR7-AS1,3.1895663738250732,5.916563510894775,-3.957599173,-0.121644122,-0.8550658,4.544661,45.425102,32.90701
13703,PRRC1,-3.886905909,-7.824486256,4.074976935973398,-0.021129436,11.787668,4.394982,8.091884,-55.214874
13704,PRRC2A,-6.021813869,-9.406719208,7.043020279,0.093128958,11.37941,0.12273281,59.017887,-53.055706
13705,PRRC2B,-5.856248856,-9.981797218,7.313070195257031,0.20732499829349732,11.272543,-0.13947986,59.952805,-52.750896
13706,PRRC2C,-6.175529003,-10.59225178,8.066742384,0.089814692,11.1472645,-0.6839189,66.31623,-52.657116
13707,PRRG1,-1.258618355,-2.885223627,-0.678658559,-0.366145017,4.1248984,10.245593,-38.421192,52.26758
13708,PRRG2,1.2291107177734375,-3.25935173,-1.430812302,0.026127982476653145,2.2962868,9.501856,-14.633734,57.806595
13709,PRRG3,5.701837539672852,2.9403719902038574,-3.384630374,0.3710481566606602,0.09969831,5.6434474,24.692118,35.324306
13710,PRRG4,-1.482133627,-8.097032547,2.378006359153752,0.7546188675055783,10.951859,8.542054,-48.36675,-56.76573
13711,PRRT1,2.932596206665039,11.562207221984863,-4.4905935,0.2382944552281962,-0.66498315,2.5827312,39.774235,4.0643253
13712,PRRT1B,-3.736672878,4.103709697723389,-2.956115504,-1.399505375,0.95076656,6.679019,34.965626,56.789013
13713,PRRT2,-0.516026676,-0.737617373,-1.784778006,-0.859027793,1.9658301,8.214684,5.03,64.67476
13714,PRRT3,0.5707404613494873,-2.026443243,-1.611028541,-0.305468409,2.3200874,8.917221,-3.581031,62.38537
13715,PRRT3-AS1,4.806502342224121,7.242536544799805,-4.057032496,0.19095644297329753,-0.17506845,3.8258097,40.196938,18.245258
13716,PRRT4,2.233599901199341,14.363845825195312,-4.682981651,0.3386979404500371,-0.22165331,1.9071827,43.121155,-8.63471
13717,PRRX1,-3.687110186,-5.280506134,2.259052765032606,0.089362818,7.593166,7.953057,-16.663435,-4.0654235
13718,PRRX2,5.022657394,-0.27245754,-2.797113048,0.6635087757488667,0.64123625,6.118537,15.266745,32.361107
13719,PRSS1,5.128330230712891,10.266812324523926,-4.498527074,0.33865782396804867,-0.45098466,2.2286208,47.027157,-4.618249
13720,PRSS12,-1.984080315,-4.132102013,0.2851762740579243,0.079204499,5.862737,10.351529,-48.768997,31.471312
13721,PRSS16,0.6531444191932678,-3.346155882,-1.214152432,-0.202748563,3.2419443,9.747892,-28.368242,51.104523
13722,PRSS21,4.6185784339904785,-0.603733957,-2.660044558,0.5630406891527342,0.6583676,8.139397,5.7532587,40.583412
13723,PRSS22,0.24793362617492676,-4.541330814,-0.481036505,0.22531828845667673,4.470665,10.73331,-51.765636,49.560863
13724,PRSS23,-5.083037853,-6.351683617,4.020279750247577,-0.347153885,11.400184,4.909036,-2.9424841,-33.04452
13725,PRSS27,6.1403656005859375,3.3101720809936523,-3.584506762,0.3574115549829945,0.27618042,4.2724423,31.465462,17.437933
13726,PRSS3,7.275249004364014,8.658269882202148,-4.196217044,0.5795487362536312,0.043158185,2.8010187,31.228287,11.894577
13727,PRSS30P,1.745539903640747,10.854373931884766,-4.473599846,-0.054491399,-1.1716646,2.7525423,59.308743,14.515737
13728,PRSS35,1.1974151134490967,9.879156112670898,-4.250890045,0.014167080365702205,-0.88971114,3.499747,55.938675,30.797733
13729,PRSS36,2.5123260021209717,2.2859747409820557,-3.125899452,-0.052193778,0.48789668,6.3126874,25.645294,34.48811
13730,PRSS42P,-0.300478578,16.45752525,-4.903368507,-0.022553181,-1.0271322,1.3075565,68.30336,-2.5115013
13731,PRSS43P,1.6486258506774902,10.70064640045166,-4.479238313,-0.155849748,-1.0651993,2.7931128,68.63462,-2.2583199
13732,PRSS44P,2.9002726078033447,3.1529734134674072,-3.436000295,-0.396699535,-0.5059917,5.3834205,31.72393,39.142647
13733,PRSS45P,-0.302221179,14.867748260498047,-4.857983474,-0.171623779,-1.0924283,1.2806125,68.54382,-2.3904
13734,PRSS48,2.8762874603271484,4.992747783660889,-3.797070366,-0.189329201,-0.717879,5.1240525,42.747044,35.960804
13735,PRSS50,4.468631267547607,6.420382976531982,-3.90202697,0.072075231,-0.652991,3.963527,45.042,25.528156
13736,PRSS53,3.498094081878662,1.3443074226379395,-3.044109319,0.073549617,0.09952993,6.169823,26.771164,43.339108
13737,PRSS8,-4.760865688,-6.608977795,3.8960135979082575,-0.836339199,10.844675,5.0500813,4.814611,-34.069103
13738,PRTFDC1,1.5965335369110107,-4.97606802,-0.746157802,0.7418902012447466,3.9969025,11.121944,-43.38184,60.186726
13739,PRTG,-2.785336018,-2.07605958,-0.374196137,-1.188947738,4.3750415,9.695283,-32.98662,43.849163
13740,PRUNE1,-2.14295435,-6.935996056,2.1417673567209587,0.3048574765529764,10.258205,8.939612,-60.04834,-37.88958
13741,PRUNE2,-3.307468414,-3.160671711,0.5185076047744825,-0.939160228,6.4982076,8.790331,-10.081905,0.9859908
13742,PRX,-2.981749058,-2.212349892,-0.261936022,-1.139252688,4.530576,8.8501835,-10.836087,12.999108
13743,PRXL2A,-2.462295771,-8.942867279,3.5891701978379227,0.8277810394262464,12.266562,5.8244896,-17.549099,-69.83112
13744,PRXL2B,-1.924462318,-5.608293533,1.1567435296600383,-0.06307166,7.958754,9.6806965,-44.51039,3.4029093
13745,PRXL2C,-1.538361788,-5.124133587,0.6470030888008417,-0.169808005,7.1847568,10.244864,-58.798203,8.178624
13746,PSAP,-8.324281693,-10.71517849,10.235641257959074,-0.348093628,10.93137,-1.266357,72.16142,-53.127007
13747,PSAPL1,0.6927798390388489,4.569202899932861,-3.567648744,-0.593040008,-0.63705915,5.7176375,38.95687,44.28306
13748,PSAT1,1.8347060680389404,-8.92661953,1.0938371029616507,2.0706898125720596,5.7878084,12.426825,-21.416475,23.553453
13749,PSCA,4.210542202,2.116959810256958,-3.078968099,0.31351079529635134,0.09299765,6.1852984,26.796236,51.51701
13750,PSD,2.9510083198547363,0.19876471161842346,-2.626039603,0.035743612,0.9714749,7.615289,12.332722,47.10193
13751,PSD2,1.6212515830993652,13.20732593536377,-4.626491269,0.17181214379915574,-0.765525,1.8911679,57.524162,1.7725071
13752,PSD3,-4.106609344,-8.242488861,4.490079755846445,0.2400983530361895,11.87375,3.9551823,5.7137856,-57.70347
13753,PSD4,-5.015974522,-6.732414722,4.229767321,-0.462835503,11.28659,3.9801583,14.704774,-41.610806
13754,PSEN1,-4.416119099,-7.941133499,4.582800700968256,-0.057075861,11.941721,3.2302413,24.06224,-60.21561
13755,PSEN2,-2.375727177,-5.288805008,1.2755313681321303,-0.407510238,8.274881,9.42841,-48.015484,-7.4376063
13756,PSENEN,-1.965806246,-6.871408463,1.971245368476856,0.13218445259428177,10.057798,8.906542,-66.64342,-36.15959
13757,PSG4,4.500591278076172,16.669282913208008,-4.987497674,0.619409289,0.20857035,1.3652064,43.75264,-13.6699295
13758,PSIP1,-1.832747221,-7.44081831,2.2766448985181604,0.3439487951573544,10.774847,8.6321745,-48.37711,-50.18876
13759,PSKH1,-2.804453373,-5.500855923,1.7009696039603301,-0.202651439,8.818521,9.032839,-45.315025,-11.060726
13760,PSMA1,-2.752836943,-8.890715599,3.850545305566873,0.4763069922601645,12.406857,4.9481583,1.7853078,-69.08479
13761,PSMA2,-2.438443184,-8.721111298,3.485541448,0.5968533063681715,12.372333,5.810524,-12.897017,-67.785
13762,PSMA3,-2.165796041,-8.473993301,3.1299916082602826,0.46155348238328925,12.179656,5.9966044,-10.404555,-66.445625
13763,PSMA3-AS1,-3.348344326,-5.490852833,2.119418638060573,-0.55526223,9.375772,7.943389,-28.049768,-22.000628
13764,PSMA4,-2.396417379,-9.232787132,3.7759076636619215,0.6922244242702545,12.41575,5.124925,1.7579879,-69.37257
13765,PSMA5,-2.479726315,-8.310142517,3.287344546974027,0.3192001270595784,12.105653,6.1207285,-12.723578,-63.227608
13766,PSMA6,-3.152504444,-9.439236641,4.514972909176688,0.41377201730950985,12.370334,3.4854374,15.6000395,-63.050667
13767,PSMA7,-3.313600779,-9.211043358,4.477820996947496,0.547786011,12.4725065,3.6673484,9.94928,-70.293045
13768,PSMB1,-2.781677246,-9.009506226,3.9286730169003268,0.61884359,12.487287,4.974598,1.8229549,-69.45179
13769,PSMB10,-2.911147833,-5.138871193,1.5761656971042444,-0.35824075,8.311897,8.36658,-21.555456,-10.735088
13770,PSMB2,-3.547915697,-8.190434456,4.036220046101505,0.2602424058136059,12.226841,4.659685,7.180615,-67.74043
13771,PSMB3,-2.683832645,-8.726373672,3.6828204321223934,0.6069012951285065,12.447298,5.581789,-12.834325,-68.97443
13772,PSMB4,-3.682672024,-9.453791618,4.9575230028761474,0.5706695117835048,12.421463,2.9575527,25.792437,-64.57875
13773,PSMB5,-2.614750862,-8.724433899,3.6204892123612296,0.6621360874292381,12.316022,5.6789913,-10.580128,-69.38783
13774,PSMB6,-2.188549757,-8.363686562,3.0810246233442613,0.5531976004870912,12.036718,6.6219172,-21.70423,-68.14644
13775,PSMB7,-2.203983545,-8.459570885,3.1612430038548758,0.6566026464063732,12.133729,6.726405,-22.021095,-67.76866
13776,PSMB8,-4.026268482,-6.414464474,3.2203240284501824,-0.314951392,10.24224,5.777451,-2.000409,-22.998991
13777,PSMB8-AS1,-1.670728683,-3.062288761,-0.436491095,-0.591532675,4.4368873,8.375486,-2.2596843,8.44297
13778,PSMB9,-3.087509155,-4.974654675,1.5574801857170908,-0.281428072,7.6972275,7.925379,-4.6955924,-8.859368
13779,PSMC1,-3.422879219,-8.617524147,4.195343318,0.6222343142700907,12.5615225,4.454757,6.613585,-69.176346
13780,PSMC2,-2.857413054,-8.836406708,3.891643976423968,0.5170041592014064,12.413539,5.005011,1.2904502,-69.57672
13781,PSMC3,-2.989497185,-8.59499836,3.8624967779580306,0.489256815,12.463574,4.9416084,1.8336828,-69.207344
13782,PSMC3IP,3.334674596786499,-2.786089659,-1.830955513,0.7292544260285154,1.3137541,9.504668,-6.7274117,39.277096
13783,PSMC4,-2.690020084,-9.082092285,3.9184890786181095,0.7014959833577206,12.584784,4.4892955,8.921031,-72.7001
13784,PSMC5,-2.806314945,-7.817438126,3.1974539697328774,0.3052263837430605,11.585354,6.5213194,-23.531076,-54.152164
13785,PSMC6,-2.931426764,-8.23768425,3.5757590012746774,0.39467435493450015,12.263585,5.6337237,-9.493918,-66.96466
13786,PSMD1,-3.743614435,-9.175578117,4.871003062955054,0.4002887559711813,12.267073,2.7654202,28.384346,-62.558968
13787,PSMD10,-1.509923935,-7.528923988,2.053359958361435,0.6343709097348973,10.283002,9.267569,-56.363262,-36.964127
13788,PSMD11,-3.07229948,-9.24734211,4.339585628579516,0.6864173240384015,12.543972,3.9975846,9.733071,-69.36999
13789,PSMD12,-3.009057999,-8.564366341,3.842033190380073,0.3186021060935404,12.288904,4.9096165,1.5614641,-64.46805
13790,PSMD13,-3.21508956,-8.264401436,3.811741959119243,0.26760067723956715,12.377737,4.8632836,1.9230647,-68.688385
13791,PSMD14,-2.065253019,-8.906992912,3.3376552301917695,0.7192766698543059,12.355118,5.978907,-16.123663,-67.7955
13792,PSMD2,-3.654417038,-11.53461838,6.2906275926978426,1.1227621378830708,12.034442,0.69463,50.371086,-64.86707
13793,PSMD3,-3.620522976,-8.731281281,4.455215941,0.5131720808469998,12.465736,4.0213857,9.62607,-69.363365
13794,PSMD4,-3.508258104,-8.779819489,4.390022775,0.4494189724931187,12.442878,4.034778,8.900293,-68.499596
13795,PSMD5,-2.395573854,-7.926463127,2.964586416037229,0.3023861795797824,11.736779,6.681042,-22.259693,-57.21873
13796,PSMD6,-2.091355801,-7.027740479,2.168479123,0.27870607357176364,10.494606,8.711917,-51.15137,-35.34452
13797,PSMD6-AS2,-0.749318302,-0.203962058,-1.95804016,-0.831085867,2.0163443,8.217906,5.4864674,65.853325
13798,PSMD7,-2.901495218,-8.479376793,3.694664184,0.5563336333225064,12.356168,5.287169,-5.148473,-67.886536
13799,PSMD8,-3.334227562,-9.01183033,4.372885868075061,0.6999773870763301,12.610358,4.3671327,8.9929695,-72.65994
13800,PSMD9,-1.354887724,-6.743558884,1.514787356353161,0.40225455394142845,9.045569,10.130246,-67.03504,-18.225069
13801,PSME1,-3.777630806,-8.154094696,4.196091910956352,0.010564990533195632,11.279566,4.4764566,14.277227,-33.414417
13802,PSME2,-3.426127434,-7.858390808,3.710058682931509,0.082557597,11.102569,4.913165,14.232945,-33.351723
13803,PSME3,-3.397307873,-8.934849739,4.403400478069425,0.5148615573961975,12.442225,4.0201406,9.69563,-69.185165
13804,PSME3IP1,-3.433165073,-7.272634506,3.3305334577974635,0.16407413763494538,11.446018,5.8913317,-22.80723,-49.14406
13805,PSME4,-3.972295761,-10.18202591,5.7576823964667065,0.44735266255822337,11.943698,1.4617082,42.622833,-60.898106
13806,PSMF1,-3.997895718,-7.739850521,4.075919992757613,0.13863583692542172,12.01731,4.575643,3.439907,-61.168545
13807,PSMG1,0.6013107299804688,-6.699556828,0.4176722458165966,0.7246669193988547,6.3797903,11.300461,-69.340576,28.17394
13808,PSMG2,-1.091071606,-7.481631279,1.7753114794557951,0.35015171344812673,9.803834,9.484047,-61.94904,-22.06606
13809,PSMG3,-0.822952449,-7.166396618,1.473510995811382,0.565821152,8.841993,10.417522,-69.9885,-9.975348
13810,PSMG3-AS1,-1.793599129,-1.850392938,-0.893381292,-0.911516953,3.6670067,9.384266,-25.73134,45.442978
13811,PSMG4,-0.306077331,-5.210309505,0.084013674,0.09983558,5.570397,10.8200655,-58.47644,37.099655
13812,PSORS1C1,0.7400900721549988,13.713445663452148,-4.713833028,-0.040285676,-0.9202073,1.4571898,65.97473,-4.526369
13813,PSORS1C2,1.1216952800750732,18.12458038330078,-5.008965632,0.15325075736146854,-0.40057266,0.8258124,54.47691,-15.50048
13814,PSORS1C3,2.0573067665100098,5.095615863800049,-3.816509922,-0.228803995,-0.79476595,5.294776,23.890543,62.412285
13815,PSPC1,-3.357320547,-6.653934956,2.8988706373484896,-0.045885025,10.882406,6.5303473,-14.761527,-37.348125
13816,PSPH,0.6591410040855408,-6.754687309,0.5058519243048916,0.9661910562841257,6.585159,11.2992,-72.526,21.539127
13817,PSRC1,1.5752508640289307,-4.408519268,-0.931497978,0.6910710113898301,3.4520307,10.871718,-33.020905,64.96973
13818,PSTK,4.448540687561035,1.3318381309509277,-3.116540315,0.23626630735509302,0.3312965,5.766655,21.047737,33.256218
13819,PSTPIP1,-1.355445147,-1.701494217,-1.222459959,-0.523745884,3.7619917,7.979693,1.7531596,10.509203
13820,PSTPIP2,-1.599846363,-5.174178123,0.7354768105474312,0.18167550531909935,7.605996,10.536421,-64.82189,1.8769637
13821,PTAFR,-4.214691162,-4.308069229,1.9256696152906105,-0.583201183,8.383366,7.463764,-7.6168113,-9.1081505
13822,PTAR1,-4.670958996,-7.612124443,4.5710219753308605,-0.232011196,11.836175,3.3833046,17.43493,-57.8711
13823,PTBP1,-4.576359749,-9.522348404,5.814833979483425,0.3825319372889955,11.889928,1.3276253,42.797356,-58.72512
13824,PTBP2,-2.227748156,-5.597955227,1.4402621343900703,-0.035846219,8.687748,9.429116,-58.051407,-7.689513
13825,PTBP3,-4.598386288,-10.35890579,6.452701075720425,0.3247993013340606,11.685972,0.5188554,55.15389,-58.234818
13826,PTCD1,-1.5830369,-6.388216972,1.4881586486945395,0.3399440471846409,8.7149725,10.025353,-59.885475,-10.890429
13827,PTCD2,-0.742288768,-5.458210945,0.42458128615796686,0.184903178,6.0954084,10.75924,-57.866417,26.226505
13828,PTCD3,-3.611064911,-7.703094006,3.763343447085439,0.1749906985050152,11.975265,4.84306,1.4602644,-56.73528
13829,PTCH1,-1.845905542,-5.827512741,1.2360954955888288,0.14989428337771024,8.220334,9.855216,-54.944138,-2.5960133
13830,PTCH2,2.8109147548675537,1.7866785526275635,-3.040145232,-0.102907414,-0.19734688,6.2741017,23.748133,47.40836
13831,PTCHD1,-2.654426575,2.515104055404663,-2.409035471,-0.704834626,1.3375071,7.9064665,14.40459,61.93014
13832,PTCHD1-AS,2.1498868465423584,12.78601074,-4.670040114,0.079373253,-1.0859443,2.0221274,60.213528,2.6580858
13833,PTCHD4,0.05437547,2.418025493621826,-2.917091575,-0.515772795,0.65700495,6.8881187,19.62063,50.1293
13834,PTCRA,-2.172456264,14.41598892211914,-4.7802604,-0.305392099,-1.6735493,1.6828047,78.746056,2.1299133
13835,PTCSC1,-1.451545954,-0.502287865,-1.679983415,-0.797375215,3.166067,7.916462,1.8822697,12.49538
13836,PTCSC2,2.947932243347168,19.01254653930664,-5.164087258,0.4854314267111057,0.33405104,1.5117079,43.690063,-15.058507
13837,PTCSC3,0.47669297456741333,8.801455498,-4.321264694,-0.611733848,-1.4028937,3.3062818,65.95397,16.464956
13838,PTDSS1,-2.660060644,-9.723916054,4.255142876049472,0.9845091080757264,12.656317,4.1591763,12.487318,-74.03902
13839,PTDSS2,-1.063638449,-5.12631464,0.3872671903378428,0.006652128,6.325508,10.273861,-49.577858,18.086773
13840,PTEN,-5.307663918,-7.364540577,4.948442733430935,-0.346602293,11.80699,3.0027375,21.19902,-51.646336
13841,PTENP1,5.404995441436768,6.467340946,-4.015889733,0.35098383681526596,-0.06679765,3.6142814,36.957653,12.321757
13842,PTER,-2.412829876,-5.514072895,1.4854885968077756,-0.327818972,8.533408,9.611452,-59.20663,-4.9261355
13843,PTGDR,0.728515089,3.2279980182647705,-3.327248977,-0.464877184,-0.2767914,6.1036053,36.321884,46.919735
13844,PTGDR2,1.9854211807250977,9.606909752,-4.306460148,-0.079477682,-1.0565194,3.2162187,54.7185,18.358606
13845,PTGDS,-3.319824934,-2.224490404,-0.07753724,-1.359596918,4.954648,8.32072,-4.513016,5.6993113
13846,PTGER1,-1.378153801,16.494604110717773,-4.847753964,-0.097140449,-0.46544477,1.6021826,54.265583,-7.148328
13847,PTGER2,-1.29693222,-0.433885574,-1.802089075,-0.881508575,3.0852833,7.821444,1.719392,17.137337
